City,ft,bt,Transmission,No_of_Owners,Car_Model,Model_Year,Car_Price,Insurance Validity,Mileage(kmpl)
Kolkata,Petrol,Hatchback,Manual,1,Hyundai i10,2012,280000.0,Third Party insurance,20.36
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2017,430000.0,Third Party insurance,18.9
Kolkata,Diesel,Sedan,Manual,1,Tata Indigo,2009,114999.99999999999,Third Party insurance,19.61
Kolkata,Petrol,Hatchback,Manual,2,Hyundai i20,2019,598000.0,Comprehensive,18.6
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2015,271000.0,Comprehensive,18.9
Kolkata,Petrol,Hatchback,Manual,2,Maruti Alto 800,2019,276000.0,Third Party insurance,24.7
Kolkata,Petrol,Hatchback,Manual,2,Maruti Ritz,2014,248000.0,Comprehensive,18.5
Kolkata,Petrol,Hatchback,Manual,1,Maruti Swift,2021,592000.0,Comprehensive,22.38
Kolkata,Petrol,Hatchback,Manual,2,Maruti Alto K10,2017,290000.0,Third Party insurance,23.95
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2015,341000.0,Comprehensive,18.9
Kolkata,Diesel,Sedan,Automatic,1,BMW 5 Series,2017,3600000.0,Comprehensive,20.37
Kolkata,Petrol,Hatchback,Manual,1,Volkswagen Polo,2019,547000.0,Third Party,17.74
Kolkata,Petrol,Sedan,Manual,1,Maruti Ciaz,2018,566000.0,Third Party insurance,21.56
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2018,280000.0,Third Party insurance,24.7
Kolkata,Diesel,Sedan,Manual,1,Ford Fiesta,2014,285000.0,Comprehensive,25.01
Kolkata,Petrol,Sedan,Manual,1,Hyundai Xcent,2015,299000.0,Third Party,19.1
Kolkata,Diesel,Hatchback,Manual,1,Hyundai Grand i10,2014,270000.0,Third Party insurance,24
Kolkata,Petrol,Sedan,Manual,1,Honda City,2017,699000.0,Comprehensive,17.4
Kolkata,Diesel,SUV,Manual,1,Mahindra XUV500,2016,850000.0,Third Party insurance,16
Kolkata,Petrol,Sedan,Automatic,1,Honda City,2020,1250000.0,Third Party insurance,17.4
Kolkata,Petrol,SUV,Manual,1,Mahindra KUV 100,2016,400000.0,Third Party insurance,18.15
Kolkata,Petrol,Hatchback,Manual,1,Datsun RediGO,2020,354000.0,Third Party insurance,21.7
Kolkata,Diesel,SUV,Manual,1,Hyundai Venue,2019,850000.0,Third Party insurance,23.7
Kolkata,Petrol,SUV,Manual,1,Nissan Magnite,2021,669000.0,Comprehensive,20
Kolkata,Petrol,Hatchback,Manual,1,Hyundai i20,2019,480999.99999999994,Comprehensive,18.6
Kolkata,Diesel,SUV,Manual,1,Jeep Compass,2021,2400000.0,Third Party insurance,17.1
Kolkata,Diesel,SUV,Manual,1,Mahindra XUV500,2021,1170000.0,Third Party,
Kolkata,Diesel,SUV,Manual,1,Hyundai Creta,2016,619000.0,Comprehensive,21.38
Kolkata,Petrol,MUV,Automatic,1,Maruti Ertiga,2018,875000.0,Third Party insurance,17.03
Kolkata,Petrol,Hatchback,Automatic,1,Renault KWID,2020,518000.0,Third Party,22
Kolkata,Diesel,Sedan,Manual,1,Honda City,2014,450000.0,Third Party insurance,26
Kolkata,Petrol,Hatchback,Manual,3,Honda Brio,2014,235000.0,Comprehensive,19.4
Kolkata,Petrol,Hatchback,Manual,1,Maruti Swift,2021,620000.0,Third Party,22.38
Kolkata,Diesel,Sedan,Automatic,1,BMW 5 Series,2019,3950000.0,Comprehensive,18.12
Kolkata,Diesel,Hatchback,Manual,1,Mahindra KUV 100 NXT,2018,450000.0,Third Party insurance,25.32
Kolkata,Petrol,Hatchback,Manual,2,Maruti Wagon R,2012,250000.0,Third Party insurance,18.9
Kolkata,Petrol,Sedan,Manual,1,Hyundai Verna,2018,880000.0000000001,Third Party insurance,17
Kolkata,Petrol,Hatchback,Manual,1,Maruti Celerio X,2018,425000.0,Comprehensive,21.63
Kolkata,Diesel,SUV,Automatic,2,Audi Q5,2014,1100000.0,Comprehensive,12.8
Kolkata,Diesel,SUV,Automatic,1,Land Rover Range Rover Evoque,2021,6200000.0,Comprehensive,
Kolkata,Diesel,Sedan,Automatic,2,BMW 5 Series,2022,5799000.0,Third Party insurance,20.37
Kolkata,Petrol,SUV,Automatic,1,Mahindra XUV700,2022,1950000.0,Comprehensive,
Kolkata,Petrol,Hatchback,Manual,1,Tata Tiago,2022,580000.0,Third Party insurance,20.09
Kolkata,Petrol,SUV,Manual,1,Tata Nexon,2021,890000.0,Zero Dep,17.33
Kolkata,Petrol,Hatchback,Manual,1,Maruti Celerio,2022,626000.0,Third Party,24.97
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10 Nios,2022,753000.0,Comprehensive,20.7
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2017,355000.0,Third Party insurance,18.9
Kolkata,Diesel,Hatchback,Manual,1,Volkswagen Polo,2016,399000.0,Comprehensive,20.14
Kolkata,Petrol,Hatchback,Manual,3,Hyundai EON,2014,209000.0,Third Party,21.1
Kolkata,Diesel,Sedan,Manual,1,Mahindra Renault Logan,2009,125000.0,Third Party insurance,19.2
Kolkata,Petrol,Hatchback,Manual,1,Hyundai i10,2011,199000.0,Third Party,20.36
Kolkata,Diesel,SUV,Manual,1,Renault Duster,2014,354000.0,Third Party,20.45
Kolkata,Diesel,MUV,Automatic,1,Tata Hexa,2017,725000.0,Comprehensive,17.6
Kolkata,Petrol,SUV,Automatic,1,Renault Kiger,2022,1050000.0,Third Party insurance,18.24
Kolkata,Diesel,SUV,Manual,1,Hyundai Creta,2015,500000.0,Third Party insurance,19.67
Kolkata,Petrol,SUV,Manual,1,Hyundai Creta,2015,550000.0,Third Party insurance,15.29
Kolkata,Petrol,Hatchback,Manual,1,Hyundai EON,2014,225000.0,Third Party insurance,21.1
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2014,180000.0,Third Party insurance,22.74
Kolkata,Petrol,Hatchback,Manual,1,Ford Figo,2010,165000.0,Third Party insurance,15.6
Kolkata,Petrol,MUV,Manual,1,Honda Mobilio,2016,499000.0,Third Party,17.3
Kolkata,Petrol,Hatchback,Manual,2,Hyundai i10,2010,170000.0,Third Party insurance,20.36
Kolkata,Petrol,SUV,Manual,1,Honda WR-V,2017,570000.0,Third Party insurance,17.5
Kolkata,Petrol,SUV,Manual,1,Hyundai Creta,2016,627000.0,Third Party,15.29
Kolkata,Petrol,Hatchback,Manual,1,Tata Altroz,2020,471000.0,Third Party,19.33
Kolkata,Petrol,Hatchback,Manual,4,Maruti Swift,2010,165000.0,Third Party insurance,16.1
Kolkata,Petrol,Sedan,Automatic,1,Maruti Ciaz,2018,728000.0,Comprehensive,19.12
Kolkata,Petrol,Hatchback,Automatic,1,Tata Tiago NRG,2022,659000.0,Comprehensive,20.09
Kolkata,Petrol,Hatchback,Manual,2,Maruti Zen Estilo,2010,120000.0,Third Party insurance,19
Kolkata,Diesel,SUV,Manual,1,Mahindra XUV500,2017,819999.9999999999,Third Party insurance,16
Kolkata,Petrol,SUV,Automatic,1,Jeep Compass,2022,2600000.0,Third Party insurance,14.1
Kolkata,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2010,222000.00000000003,Comprehensive,22.41
Kolkata,Petrol,Hatchback,Manual,3,Hyundai EON,2014,206000.0,Comprehensive,21.1
Kolkata,Diesel,Sedan,Automatic,1,Mercedes-Benz CLA,2017,1850000.0,Comprehensive,17.9
Kolkata,Diesel,MUV,Manual,1,Maruti Ertiga,2016,625000.0,Third Party insurance,24.52
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10 Nios,2021,650000.0,Third Party,20.7
Kolkata,Petrol,Hatchback,Manual,1,Ford Figo,2010,175000.0,Third Party insurance,15.6
Kolkata,Petrol,Sedan,Manual,1,Hyundai Verna,2019,899000.0,Comprehensive,17
Kolkata,Diesel,SUV,Manual,2,Mahindra Scorpio,2016,850000.0,Third Party insurance,15.4
Kolkata,Petrol,Hatchback,Manual,2,Maruti Alto K10,2017,280000.0,Third Party insurance,23.95
Kolkata,Petrol,SUV,Automatic,1,Tata Nexon,2021,900000.0,Third Party insurance,16.35
Kolkata,Diesel,SUV,Manual,1,Jeep Compass,2021,2550000.0,Third Party insurance,17.1
Kolkata,Diesel,SUV,Manual,1,Jeep Compass,2017,1170000.0,Comprehensive,16.3
Kolkata,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2015,384000.0,Comprehensive,22.41
Kolkata,Petrol,Hatchback,Manual,2,Hyundai Grand i10,2014,292000.0,Third Party,18.9
Kolkata,Diesel,SUV,Manual,1,Hyundai Creta,2016,700000.0,Third Party insurance,19.67
Kolkata,Petrol,Hatchback,Manual,1,Volkswagen Polo,2020,647000.0,Third Party,18.24
Kolkata,Diesel,SUV,Manual,1,Renault Captur,2018,686000.0,Comprehensive,20.37
Kolkata,Diesel,Hatchback,Manual,2,Tata Indica,2011,140000.0,Third Party insurance,18.4
Kolkata,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2014,375000.0,Third Party,22.41
Kolkata,Petrol,SUV,Automatic,1,MG Hector,2020,1400000.0,Third Party insurance,13.96
Kolkata,Diesel,SUV,Automatic,1,Maruti Vitara Brezza,2019,703000.0,Comprehensive,24.3
Kolkata,Diesel,Sedan,Manual,1,Honda City,2014,364000.0,Comprehensive,26
Kolkata,Diesel,Sedan,Manual,1,Honda City,2015,450000.0,Third Party insurance,26
Kolkata,Petrol,SUV,Manual,1,Mahindra KUV 100,2016,400000.0,Third Party insurance,18.15
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2018,392000.0,Third Party,18.9
Kolkata,Diesel,SUV,Automatic,2,Toyota Fortuner,2018,2700000.0,Comprehensive,15.04
Kolkata,Petrol,Hatchback,Manual,2,Hyundai i10,2013,300000.0,Third Party insurance,20.36
Kolkata,Diesel,SUV,Manual,1,Jeep Compass,2021,2475000.0,Comprehensive,17.1
Kolkata,Petrol,Sedan,Manual,1,Hyundai Verna,2018,860000.0,Third Party insurance,17
Kolkata,Diesel,Sedan,Automatic,2,Audi A4,2017,2000000.0,Comprehensive,18.25
Kolkata,Diesel,Sedan,Automatic,1,Audi A6,2018,2850000.0,Comprehensive,18.53
Kolkata,Diesel,SUV,Automatic,1,Mercedes-Benz GL-Class,2014,2500000.0,Comprehensive,11.3
Kolkata,Petrol,Sedan,Manual,1,Honda City,2014,372000.0,Comprehensive,17.4
Kolkata,Petrol,Sedan,Automatic,2,Honda City,2018,915000.0,Comprehensive,18
Kolkata,Diesel,Sedan,Automatic,2,Mercedes-Benz E-Class,2016,2749000.0,Comprehensive,13
Kolkata,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2014,323000.0,Comprehensive,22.41
Kolkata,Petrol,SUV,Manual,1,Ford Ecosport,2014,422000.0,Comprehensive,18.88
Kolkata,Petrol,MUV,Manual,1,Kia Carens,2022,1299000.0,Comprehensive,
Kolkata,Petrol,SUV,Manual,1,Kia Seltos,2019,1052000.0,Third Party,16.8
Kolkata,Petrol,Hatchback,Manual,1,Hyundai i20,2012,227999.99999999997,Comprehensive,18.6
Kolkata,Diesel,Sedan,Manual,1,Hyundai Verna,2012,312000.0,Third Party insurance,22.32
Kolkata,Diesel,Sedan,Manual,1,Honda Amaze,2014,276000.0,Third Party insurance,25.8
Kolkata,Petrol,Hatchback,Manual,1,Tata Tiago,2016,300000.0,Third Party insurance,23.84
Kolkata,Diesel,SUV,Manual,1,Hyundai Creta,2022,1599000.0,Comprehensive,
Kolkata,Diesel,SUV,Automatic,1,BMW X1,2020,3499000.0,Third Party insurance,17.05
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2018,425000.0,Comprehensive,18.9
Kolkata,Petrol,SUV,Automatic,1,Hyundai Venue,2022,1000000.0,Third Party insurance,18.15
Kolkata,Diesel,MUV,Manual,1,Honda Mobilio,2014,399000.0,Comprehensive,24.2
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2017,395000.0,Comprehensive,18.9
Kolkata,Diesel,SUV,Automatic,1,Mahindra XUV500,2019,1350000.0,Third Party insurance,15.1
Kolkata,Petrol,Hatchback,Manual,1,Ford Figo,2010,168000.0,Third Party insurance,15.6
Kolkata,Petrol,SUV,Automatic,2,Kia Seltos,2020,1600000.0,Third Party insurance,16.5
Kolkata,Diesel,SUV,Manual,1,Mahindra Bolero Neo,2022,977999.9999999999,Zero Dep,17.29
Kolkata,Petrol,Hatchback,Manual,1,Tata Tiago,2021,415000.00000000006,Third Party,19.01
Kolkata,Diesel,SUV,Automatic,1,Jeep Compass,2020,1700000.0,Third Party insurance,17.1
Kolkata,Petrol,Hatchback,Manual,1,Maruti Baleno,2018,488999.99999999994,Third Party insurance,21.4
Kolkata,Diesel,Hatchback,Manual,1,Hyundai Grand i10,2015,287000.0,Third Party,24
Kolkata,Diesel,Sedan,Automatic,2,Mercedes-Benz C-Class,2022,5300000.0,Third Party insurance,23
Kolkata,Diesel,SUV,Automatic,1,Tata Nexon,2020,951000.0,Third Party,22.07
Kolkata,Petrol,Hatchback,Manual,2,Maruti Wagon R,2014,254999.99999999997,Comprehensive,21.79
Kolkata,Petrol,Hatchback,Automatic,1,Maruti Baleno,2019,663000.0,Zero Dep,21.4
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2013,179000.0,Third Party,22.05
Kolkata,Diesel,SUV,Manual,1,Hyundai Creta,2019,1350000.0,Third Party insurance,19.67
Kolkata,Petrol,Hatchback,Automatic,1,Maruti Celerio,2015,300000.0,Third Party insurance,23.1
Kolkata,Diesel,Sedan,Automatic,1,Mercedes-Benz C-Class,2013,900000.0,Third Party insurance,19.27
Kolkata,Diesel,SUV,Manual,1,Jeep Compass,2019,1550000.0,Third Party,17.1
Kolkata,Diesel,SUV,Manual,1,Mahindra XUV500,2019,1350000.0,Third Party insurance,15.1
Kolkata,Petrol,Sedan,Manual,1,Tata Zest,2015,325000.0,Third Party insurance,17.57
Kolkata,Diesel,SUV,Manual,1,Mahindra XUV500,2018,1250000.0,Third Party insurance,15.1
Kolkata,Diesel,Hatchback,Manual,1,Hyundai Grand i10,2014,270000.0,Third Party insurance,24
Kolkata,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2021,760000.0,Third Party insurance,22.41
Kolkata,Diesel,Sedan,Automatic,2,Audi A4,2014,1000000.0,Comprehensive,16.55
Kolkata,Petrol,SUV,Manual,1,Tata Nexon,2020,754000.0,Third Party,17
Kolkata,Petrol,SUV,Manual,2,Honda WR-V,2017,591000.0,Third Party,17.5
Kolkata,Petrol,MUV,Manual,1,Maruti XL6,2020,1050000.0,Third Party insurance,19.01
Kolkata,Petrol,Hatchback,Manual,1,Toyota Etios Liva,2011,192000.0,Comprehensive,18.3
Kolkata,Petrol,Sedan,Manual,1,Honda City,2019,679000.0,Comprehensive,17.4
Kolkata,Petrol,SUV,Manual,1,Honda WR-V,2017,600000.0,Third Party insurance,17.5
Kolkata,Petrol,Sedan,Automatic,2,Hyundai Verna,2018,810000.0,Third Party,17
Kolkata,Diesel,SUV,Automatic,2,Land Rover Range Rover Evoque,2018,3400000.0,Third Party,15.68
Kolkata,Petrol,Sedan,Manual,1,Volkswagen Vento,2012,287000.0,Third Party,15.04
Kolkata,Petrol,Hatchback,Manual,3,Maruti Wagon R,2010,140000.0,Third Party,18.9
Kolkata,Diesel,Sedan,Manual,2,Honda City,2015,525000.0,Third Party,25.1
Kolkata,Diesel,Sedan,Automatic,3,BMW 6 Series,2018,3900000.0,Comprehensive,17.09
Kolkata,Petrol,Sedan,Manual,2,Ford Fiesta,2009,120000.0,Third Party insurance,15.3
Kolkata,Petrol,Hatchback,Manual,1,Volkswagen Polo,2013,200000.0,Third Party insurance,16.47
Kolkata,Diesel,SUV,Automatic,1,Jeep Meridian,2022,3250000.0,Third Party insurance,15.7
Kolkata,Petrol,Hatchback,Manual,1,Renault KWID,2019,340000.0,Comprehensive,23.01
Kolkata,Petrol,SUV,Automatic,1,Maruti Grand Vitara,2023,1900000.0,Comprehensive,27.97
Kolkata,Petrol,SUV,Automatic,1,MG Hector Plus,2021,1500000.0,Comprehensive,11.67
Kolkata,Diesel,SUV,Manual,1,Mahindra Scorpio,2010,295000.0,Comprehensive,12.05
Kolkata,Petrol,Hatchback,Manual,1,Maruti Zen Estilo,2010,9900000.0,Third Party insurance,19
Kolkata,Petrol,Hatchback,Manual,1,Tata Tiago,2019,357000.0,Third Party insurance,23.84
Kolkata,Petrol,Hatchback,Manual,1,Maruti Baleno,2019,544000.0,Third Party,21.4
Kolkata,Petrol,Hatchback,Manual,1,Hyundai EON,2013,210000.0,Third Party insurance,21.1
Kolkata,Diesel,SUV,Manual,2,Renault Duster,2015,413000.0,Third Party,19.64
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto K10,2011,140000.0,Comprehensive,24.39
Kolkata,Diesel,SUV,Manual,1,Mahindra Scorpio,2020,1195000.0,Comprehensive,
Kolkata,Petrol,Hatchback,Manual,2,Maruti Ritz,2011,140000.0,Comprehensive,18.5
Kolkata,Diesel,Hatchback,Manual,1,Honda Jazz,2015,250000.0,Third Party insurance,27.3
Kolkata,Petrol,Sedan,Manual,2,Honda City,2016,429000.0,Comprehensive,17.8
Kolkata,Diesel,SUV,Manual,2,Mahindra XUV500,2019,1111000.0,Third Party insurance,15.1
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Santro Xing,2007,100000.0,Third Party insurance,17.92
Kolkata,Petrol,Sedan,Automatic,2,Skoda Superb,2010,265000.0,Third Party insurance,12.6
Kolkata,Petrol,SUV,Automatic,1,Mahindra XUV300,2021,1025000.0,Third Party insurance,16.5
Kolkata,Petrol,Hatchback,Manual,1,Hyundai i20,2022,855000.0000000001,Comprehensive,21
Kolkata,Diesel,SUV,Manual,2,Mahindra XUV500,2016,700000.0,Third Party insurance,16
Kolkata,Petrol,Sedan,Automatic,1,Honda Amaze,2021,830000.0000000001,Third Party insurance,18.3
Kolkata,Petrol,Sedan,Manual,1,Hyundai Aura,2020,691000.0,Third Party insurance,20.5
Kolkata,Petrol,Sedan,Manual,1,Hyundai Verna,2018,799000.0,Third Party,17
Kolkata,Diesel,SUV,Manual,1,Jeep Compass,2019,1550000.0,Third Party,17.1
Kolkata,Petrol,Sedan,Manual,1,Maruti Swift Dzire,2021,750000.0,Third Party insurance,22.41
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Santro Xing,2014,178000.0,Third Party,17.92
Kolkata,Petrol,Hatchback,Manual,2,Maruti Swift,2010,163000.0,Third Party,22.38
Kolkata,Petrol,Sedan,Manual,1,Honda City,2018,662000.0,Comprehensive,17.4
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2019,280000.0,Third Party insurance,22.05
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Santro,2020,372000.0,Third Party,20.3
Kolkata,Diesel,Sedan,Manual,1,Hyundai Verna,2017,600000.0,Third Party insurance,22
Kolkata,Diesel,Hatchback,Manual,1,Tata Tiago,2017,311000.0,Third Party,27.28
Kolkata,Diesel,Sedan,Manual,1,Ford Fiesta Classic,2013,200000.0,Third Party insurance,19.68
Kolkata,Petrol,Hatchback,Manual,1,Maruti A-Star,2010,162000.0,Third Party,19
Kolkata,Petrol,SUV,Manual,1,Hyundai Creta,2015,527000.0,Comprehensive,15.29
Kolkata,Diesel,Sedan,Automatic,3,Hyundai Elantra,2017,800000.0,Third Party insurance,18.23
Kolkata,Diesel,SUV,Automatic,1,Mercedes-Benz GLC,2017,2750000.0,Comprehensive,17.9
Kolkata,Petrol,Hatchback,Manual,1,Maruti Swift,2014,299000.0,Comprehensive,18.6
Kolkata,Petrol,Sedan,Automatic,1,Hyundai Aura,2022,725000.0,Third Party insurance,20.1
Kolkata,Petrol,Sedan,Manual,3,Hyundai Verna,2018,600000.0,Third Party insurance,19.1
Kolkata,Diesel,Sedan,Automatic,1,Hyundai Verna,2019,900000.0,Third Party insurance,22
Kolkata,Petrol,Sedan,Manual,1,Honda Amaze,2015,275000.0,Third Party insurance,18
Kolkata,Petrol,Hatchback,Automatic,1,Renault KWID,2021,480000.0,Third Party insurance,22
Kolkata,Petrol,Hatchback,Manual,1,Hyundai i10,2008,130000.0,Third Party insurance,19.81
Kolkata,Petrol,Hatchback,Manual,1,Maruti Celerio,2017,325000.0,Comprehensive,23.1
Kolkata,Petrol,Hatchback,Manual,2,Hyundai i10,2011,157000.0,Third Party,19.81
Kolkata,Petrol,Hatchback,Manual,2,Hyundai i10,2010,177000.0,Third Party,20.36
Kolkata,Petrol,Hatchback,Manual,2,Maruti A-Star,2009,100000.0,Third Party insurance,19
Kolkata,Diesel,SUV,Manual,1,Tata Nexon,2018,509999.99999999994,Third Party insurance,21.5
Kolkata,Petrol,SUV,Manual,1,Renault Kiger,2021,712000.0,Third Party insurance,19.17
Kolkata,Petrol,Hatchback,Manual,1,Maruti Baleno,2018,500000.0,Third Party insurance,21.4
Kolkata,Petrol,SUV,Manual,1,Renault Kiger,2021,811000.0,Comprehensive,20.5
Kolkata,Petrol,SUV,Manual,1,Ford Ecosport,2015,425000.0,Comprehensive,18.88
Kolkata,Petrol,Hatchback,Automatic,1,Hyundai Grand i10 Nios,2022,694000.0,Comprehensive,20.7
Kolkata,Petrol,Hatchback,Manual,3,Maruti Alto 800,2013,170000.0,Comprehensive,22.74
Kolkata,Petrol,Hatchback,Manual,2,Renault KWID,2017,254999.99999999997,Third Party insurance,23.01
Kolkata,Petrol,Hatchback,Manual,2,Hyundai i10,2010,185000.0,Third Party insurance,20.36
Kolkata,Diesel,Sedan,Automatic,1,Chevrolet Cruze,2011,350000.0,Third Party insurance,18.1
Kolkata,Petrol,SUV,Manual,1,Hyundai Creta,2019,1025000.0,Comprehensive,15.29
Kolkata,Diesel,Hatchback,Manual,1,Hyundai Grand i10,2018,430000.0,Third Party insurance,24
Kolkata,Petrol,Sedan,Automatic,2,Honda City,2020,850000.0,Third Party insurance,17.4
Kolkata,Diesel,SUV,Manual,1,Mahindra XUV500,2018,1049000.0,Comprehensive,16
Kolkata,Petrol,Hatchback,Manual,1,Hyundai i20,2021,900000.0,Third Party insurance,21
Kolkata,Petrol,Hatchback,Manual,1,Toyota Etios Liva,2015,300000.0,Third Party insurance,17.71
Kolkata,Diesel,Sedan,Manual,1,Honda Amaze,2016,392000.0,Comprehensive,27.4
Kolkata,Petrol,Hatchback,Manual,1,Maruti Wagon R,2022,578000.0,Comprehensive,23.56
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2013,210000.0,Comprehensive,22.74
Kolkata,Diesel,Sedan,Manual,1,Honda City,2014,409999.99999999994,Comprehensive,26
Kolkata,Petrol,Hatchback,Automatic,1,Maruti Swift,2018,616000.0,Comprehensive,21.21
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2021,332000.0,Comprehensive,22.05
Kolkata,Diesel,SUV,Automatic,1,Kia Seltos,2022,1825000.0,Comprehensive,18
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto K10,2019,379000.0,Comprehensive,23.95
Kolkata,Petrol,Hatchback,Automatic,1,Hyundai i20,2021,850000.0,Third Party insurance,19.65
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2022,379000.0,Comprehensive,22.05
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2014,210000.0,Comprehensive,22.74
Kolkata,Diesel,SUV,Automatic,1,Mahindra Scorpio N,2022,2299000.0,Third Party insurance,
Kolkata,Petrol,SUV,Manual,1,Kia Seltos,2021,1350000.0,Comprehensive,16.8
Kolkata,Diesel,SUV,Manual,1,Mahindra XUV500,2021,1450000.0,Third Party insurance,15.1
Kolkata,Petrol,SUV,Manual,1,Hyundai Venue,2021,650000.0,Third Party insurance,17.52
Kolkata,Petrol,MUV,Manual,1,Honda Mobilio,2014,400000.0,Comprehensive,17.3
Kolkata,Diesel,SUV,Manual,1,Mahindra Scorpio,2021,1270000.0,Comprehensive,
Kolkata,Petrol,Hatchback,Manual,4,Maruti Swift,2010,165000.0,Third Party insurance,16.1
Kolkata,Petrol,SUV,Manual,1,Hyundai Venue,2021,969999.9999999999,Comprehensive,18.27
Kolkata,Petrol,Hatchback,Automatic,1,Maruti Wagon R,2016,330000.0,Comprehensive,20.51
Kolkata,Diesel,Sedan,Manual,2,Maruti Swift Dzire,2013,370000.0,Comprehensive,23.4
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2019,308000.0,Comprehensive,24.7
Kolkata,Petrol,Hatchback,Manual,1,Hyundai i10,2014,285000.0,Comprehensive,20.36
Kolkata,Diesel,SUV,Manual,1,Maruti Vitara Brezza,2017,700000.0,Third Party insurance,24.3
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2021,367000.0,Comprehensive,22.05
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2019,319000.0,Comprehensive,22.05
Kolkata,Diesel,Sedan,Automatic,2,Skoda Superb,2019,1695000.0,Third Party insurance,18.19
Kolkata,Cng,Hatchback,Manual,1,Maruti Wagon R,2020,499000.0,Comprehensive,32.52
Kolkata,Diesel,SUV,Manual,1,Mahindra XUV500,2018,1000000.0,Third Party insurance,16
Kolkata,Cng,Hatchback,Manual,1,Maruti Wagon R,2020,470000.0,Comprehensive,32.52
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2021,340000.0,Comprehensive,22.05
Kolkata,Petrol,MUV,Manual,1,Kia Carens,2022,1450000.0,Comprehensive,16.2
Kolkata,Petrol,SUV,Manual,1,Jeep Compass,2021,1595000.0,Comprehensive,14.1
Kolkata,Petrol,Hatchback,Manual,1,Maruti Zen,2003,5000000.0,Third Party insurance,17.3
Kolkata,Petrol,Hatchback,Manual,1,Hyundai EON,2017,270000.0,Third Party insurance,21.1
Kolkata,Petrol,SUV,Manual,1,Hyundai Venue,2021,875000.0,Comprehensive,18.27
Kolkata,Diesel,SUV,Automatic,2,Hyundai Creta,2018,850000.0,Third Party insurance,17.6
Kolkata,Petrol,Sedan,Manual,1,Ford Aspire,2016,300000.0,Third Party insurance,18.16
Kolkata,Petrol,Hatchback,Manual,1,Hyundai i20,2012,250000.0,Third Party insurance,18.5
Kolkata,Petrol,Hatchback,Automatic,1,Renault KWID,2022,540000.0,Third Party insurance,22
Kolkata,Petrol,Hatchback,Manual,1,Toyota Etios Cross,2014,330000.0,Comprehensive,18.16
Kolkata,Petrol,Hatchback,Manual,1,Maruti S-Presso,2020,409000.0,Comprehensive,21.7
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10,2019,484000.0,Comprehensive,18.9
Kolkata,Diesel,SUV,Manual,1,Jeep Compass,2018,1400000.0,Third Party insurance,17.1
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto K10,2014,239000.0,Comprehensive,20.92
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto K10,2019,335000.0,Comprehensive,23.95
Kolkata,Petrol,Sedan,Automatic,2,Hyundai Verna,2021,1065000.0,Comprehensive,18.45
Kolkata,Petrol,Hatchback,Manual,1,Maruti Alto 800,2019,315000.0,Comprehensive,24.7
Kolkata,Petrol,Hatchback,Manual,2,Maruti Alto,2008,8000000.0,Third Party insurance,19.7
Kolkata,Petrol,Hatchback,Manual,1,Hyundai Grand i10 Nios,2020,614000.0,Comprehensive,20.7
Kolkata,Petrol,Hatchback,Manual,1,Maruti Zen Estilo,2013,250999.99999999997,Comprehensive,19
Kolkata,Petrol,SUV,Manual,1,Tata Nexon,2018,575000.0,Third Party insurance,17
Kolkata,Diesel,SUV,Manual,1,Jeep Compass,2018,999000.0,Comprehensive,17.1
